productId,rating,title,reviewText,reviewDate,helpfulVotes,unhelpfulVotes
9881,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,10-12-2020,49,34
13216,3,Ok,"Ok, not terrible.",04-11-2022,40,8
16368,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,09-01-2024,8,38
316,3,Ok,"Ok, not terrible.",15-10-2021,6,14
1944,2,Unsatisfied,Below-average experience. Expectations were higher.,23-05-2024,50,38
19670,3,Ok,"Ok, not terrible.",25-06-2024,6,12
6868,3,Ok,"Ok, not terrible.",04-09-2022,9,9
14545,3,Ok,"Ok, not terrible.",06-01-2024,12,12
14393,3,Ok,"Ok, not terrible.",09-04-2023,31,49
7154,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,25-06-2023,12,39
18277,4,Satisfied,Good overall experience. The product matches the description.,06-07-2021,42,28
7555,4,Satisfied,Good overall experience. The product matches the description.,29-10-2020,28,14
4026,3,Ok,"Ok, not terrible.",26-07-2020,42,7
337,3,Ok,"Ok, not terrible.",03-08-2022,33,45
6197,3,Ok,"Ok, not terrible.",26-08-2021,14,11
18715,4,Satisfied,Good overall experience. The product matches the description.,04-11-2023,44,10
16811,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,09-06-2022,13,16
5226,4,Satisfied,Good overall experience. The product matches the description.,03-12-2021,24,7
6084,3,Ok,"Ok, not terrible.",01-11-2023,42,33
10197,4,Satisfied,Good overall experience. The product matches the description.,27-03-2023,15,17
16920,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,23-10-2021,42,3
14253,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,08-09-2021,4,37
18664,3,Ok,"Ok, not terrible.",05-02-2025,41,3
1072,5,Vera satisfied,Exceptional service. Satisfied with the product.,12-01-2024,28,29
8083,2,Unsatisfied,Below-average experience. Expectations were higher.,22-08-2023,20,14
5799,2,Unsatisfied,Below-average experience. Expectations were higher.,08-11-2020,50,5
17043,3,Ok,"Ok, not terrible.",27-10-2024,4,26
13782,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,12-06-2023,16,11
12221,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,02-04-2020,2,35
6717,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,12-01-2025,20,35
5320,4,Satisfied,Good overall experience. The product matches the description.,24-07-2021,29,11
14688,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,27-08-2023,8,30
12458,3,Ok,"Ok, not terrible.",15-05-2022,25,46
9512,3,Ok,"Ok, not terrible.",19-05-2022,14,23
19243,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,30-05-2024,28,32
7111,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,09-12-2023,14,43
14701,2,Unsatisfied,Below-average experience. Expectations were higher.,15-08-2024,35,31
5231,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,22-03-2022,7,33
12908,4,Satisfied,Good overall experience. The product matches the description.,20-11-2022,40,42
4138,5,Vera satisfied,Exceptional service. Satisfied with the product.,30-06-2022,29,18
10041,5,Vera satisfied,Exceptional service. Satisfied with the product.,26-04-2023,2,35
15177,5,Vera satisfied,Exceptional service. Satisfied with the product.,16-11-2022,26,11
13230,4,Satisfied,Good overall experience. The product matches the description.,18-12-2023,34,17
15353,4,Satisfied,Good overall experience. The product matches the description.,28-04-2022,8,32
4425,3,Ok,"Ok, not terrible.",12-03-2021,47,14
17314,3,Ok,"Ok, not terrible.",11-08-2023,16,49
11244,4,Satisfied,Good overall experience. The product matches the description.,02-12-2024,39,10
14991,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,10-11-2024,30,49
13532,3,Ok,"Ok, not terrible.",13-01-2023,11,30
10389,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,11-07-2022,5,7
11764,2,Unsatisfied,Below-average experience. Expectations were higher.,29-07-2023,3,44
4790,3,Ok,"Ok, not terrible.",26-03-2025,4,16
9451,5,Vera satisfied,Exceptional service. Satisfied with the product.,09-03-2024,46,33
7769,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,12-02-2021,44,10
14146,4,Satisfied,Good overall experience. The product matches the description.,19-10-2022,32,4
15452,2,Unsatisfied,Below-average experience. Expectations were higher.,21-02-2022,41,47
5669,5,Vera satisfied,Exceptional service. Satisfied with the product.,01-01-2021,34,39
8628,2,Unsatisfied,Below-average experience. Expectations were higher.,07-04-2023,18,37
151,5,Vera satisfied,Exceptional service. Satisfied with the product.,18-11-2020,38,32
15314,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,02-07-2022,32,25
2042,4,Satisfied,Good overall experience. The product matches the description.,24-02-2022,25,43
3312,3,Ok,"Ok, not terrible.",29-07-2023,30,6
673,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,24-03-2025,1,12
19687,3,Ok,"Ok, not terrible.",24-01-2024,31,28
13109,5,Vera satisfied,Exceptional service. Satisfied with the product.,07-01-2025,35,17
5014,3,Ok,"Ok, not terrible.",02-02-2023,45,30
14853,3,Ok,"Ok, not terrible.",13-11-2023,19,24
13279,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,08-10-2024,18,27
14196,4,Satisfied,Good overall experience. The product matches the description.,13-03-2021,24,2
19217,3,Ok,"Ok, not terrible.",09-08-2020,42,42
9721,3,Ok,"Ok, not terrible.",24-07-2021,8,33
10017,5,Vera satisfied,Exceptional service. Satisfied with the product.,31-07-2020,49,11
15300,4,Satisfied,Good overall experience. The product matches the description.,16-11-2021,20,24
13535,2,Unsatisfied,Below-average experience. Expectations were higher.,24-07-2022,22,33
8072,3,Ok,"Ok, not terrible.",25-07-2023,16,3
14996,4,Satisfied,Good overall experience. The product matches the description.,25-05-2021,29,20
18041,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,31-07-2024,45,17
11155,2,Unsatisfied,Below-average experience. Expectations were higher.,04-07-2023,24,2
18909,2,Unsatisfied,Below-average experience. Expectations were higher.,11-08-2020,25,37
18997,5,Vera satisfied,Exceptional service. Satisfied with the product.,16-03-2022,25,18
7373,5,Vera satisfied,Exceptional service. Satisfied with the product.,07-03-2023,9,29
9462,2,Unsatisfied,Below-average experience. Expectations were higher.,14-09-2020,6,18
16839,3,Ok,"Ok, not terrible.",27-12-2023,42,38
17019,2,Unsatisfied,Below-average experience. Expectations were higher.,27-03-2023,47,47
9896,4,Satisfied,Good overall experience. The product matches the description.,01-08-2023,40,33
6792,3,Ok,"Ok, not terrible.",09-05-2021,32,28
9257,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,16-08-2020,33,9
19162,2,Unsatisfied,Below-average experience. Expectations were higher.,11-02-2021,1,30
16279,3,Ok,"Ok, not terrible.",18-06-2023,22,3
19200,2,Unsatisfied,Below-average experience. Expectations were higher.,21-03-2021,17,34
8272,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,26-04-2022,14,43
6654,2,Unsatisfied,Below-average experience. Expectations were higher.,16-11-2021,45,24
2240,5,Vera satisfied,Exceptional service. Satisfied with the product.,04-06-2021,44,41
8144,4,Satisfied,Good overall experience. The product matches the description.,07-08-2021,8,50
15351,5,Vera satisfied,Exceptional service. Satisfied with the product.,17-12-2022,25,24
13059,4,Satisfied,Good overall experience. The product matches the description.,19-07-2024,44,30
8029,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,02-03-2023,50,14
2218,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,15-04-2021,8,46
17076,4,Satisfied,Good overall experience. The product matches the description.,28-07-2020,4,3
2470,2,Unsatisfied,Below-average experience. Expectations were higher.,07-07-2023,4,47
10772,3,Ok,"Ok, not terrible.",31-10-2021,13,11
15489,2,Unsatisfied,Below-average experience. Expectations were higher.,25-06-2023,29,22
15562,2,Unsatisfied,Below-average experience. Expectations were higher.,19-06-2020,23,26
4799,3,Ok,"Ok, not terrible.",06-09-2021,47,34
5704,3,Ok,"Ok, not terrible.",07-03-2021,40,30
16969,3,Ok,"Ok, not terrible.",15-12-2020,12,11
8341,2,Unsatisfied,Below-average experience. Expectations were higher.,15-07-2022,38,38
3113,4,Satisfied,Good overall experience. The product matches the description.,20-09-2023,27,35
11070,5,Vera satisfied,Exceptional service. Satisfied with the product.,03-05-2022,32,9
10408,4,Satisfied,Good overall experience. The product matches the description.,20-06-2021,44,5
10324,3,Ok,"Ok, not terrible.",13-05-2024,8,4
2985,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,11-10-2020,40,3
8583,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,15-06-2022,45,21
9455,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,15-02-2022,11,3
7817,3,Ok,"Ok, not terrible.",02-01-2024,42,42
17305,5,Vera satisfied,Exceptional service. Satisfied with the product.,06-06-2022,50,38
664,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,13-09-2020,46,14
8308,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,23-04-2021,9,37
2193,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,31-03-2024,10,46
17794,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,18-03-2023,22,47
13609,4,Satisfied,Good overall experience. The product matches the description.,26-07-2020,20,17
14970,5,Vera satisfied,Exceptional service. Satisfied with the product.,06-03-2023,27,44
4084,2,Unsatisfied,Below-average experience. Expectations were higher.,13-12-2023,37,18
2951,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,06-02-2023,46,50
19074,3,Ok,"Ok, not terrible.",08-05-2023,34,17
1152,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,11-10-2020,6,37
5546,3,Ok,"Ok, not terrible.",12-05-2020,18,14
10875,4,Satisfied,Good overall experience. The product matches the description.,27-03-2025,17,27
15197,2,Unsatisfied,Below-average experience. Expectations were higher.,14-04-2024,28,50
15562,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,07-02-2025,39,49
1096,3,Ok,"Ok, not terrible.",20-11-2021,45,38
11675,3,Ok,"Ok, not terrible.",20-05-2023,25,18
5718,4,Satisfied,Good overall experience. The product matches the description.,14-05-2021,23,40
5293,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,14-07-2023,21,44
15900,2,Unsatisfied,Below-average experience. Expectations were higher.,21-03-2025,2,13
5583,5,Vera satisfied,Exceptional service. Satisfied with the product.,28-12-2020,7,30
16602,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,02-12-2023,36,2
19914,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,12-04-2020,23,32
2439,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,06-01-2024,31,16
3163,4,Satisfied,Good overall experience. The product matches the description.,12-04-2021,3,17
18924,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,17-04-2021,33,45
18021,2,Unsatisfied,Below-average experience. Expectations were higher.,16-12-2023,2,17
7900,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,20-04-2024,36,28
1211,2,Unsatisfied,Below-average experience. Expectations were higher.,18-09-2021,43,18
19428,2,Unsatisfied,Below-average experience. Expectations were higher.,01-05-2022,31,2
9024,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,31-08-2021,44,1
12031,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,22-06-2024,24,5
19686,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,12-03-2024,35,12
14473,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,29-12-2021,18,23
1442,2,Unsatisfied,Below-average experience. Expectations were higher.,11-03-2025,27,28
10792,5,Vera satisfied,Exceptional service. Satisfied with the product.,25-06-2024,41,3
10391,2,Unsatisfied,Below-average experience. Expectations were higher.,29-07-2022,26,23
4020,3,Ok,"Ok, not terrible.",29-04-2022,41,1
3648,2,Unsatisfied,Below-average experience. Expectations were higher.,27-02-2021,30,29
5875,4,Satisfied,Good overall experience. The product matches the description.,09-03-2022,16,33
17427,5,Vera satisfied,Exceptional service. Satisfied with the product.,18-10-2021,35,47
3392,4,Satisfied,Good overall experience. The product matches the description.,29-10-2024,17,15
13637,2,Unsatisfied,Below-average experience. Expectations were higher.,10-09-2023,26,15
16758,4,Satisfied,Good overall experience. The product matches the description.,27-01-2024,13,4
7541,3,Ok,"Ok, not terrible.",29-12-2020,30,17
3096,2,Unsatisfied,Below-average experience. Expectations were higher.,20-04-2020,20,13
19474,3,Ok,"Ok, not terrible.",14-10-2023,44,9
4396,2,Unsatisfied,Below-average experience. Expectations were higher.,25-03-2022,10,43
13212,2,Unsatisfied,Below-average experience. Expectations were higher.,23-07-2023,46,14
1816,5,Vera satisfied,Exceptional service. Satisfied with the product.,15-02-2024,10,38
3109,2,Unsatisfied,Below-average experience. Expectations were higher.,05-10-2022,22,10
9461,5,Vera satisfied,Exceptional service. Satisfied with the product.,18-02-2023,9,29
7001,5,Vera satisfied,Exceptional service. Satisfied with the product.,24-02-2023,39,36
12903,3,Ok,"Ok, not terrible.",28-10-2020,31,25
14908,2,Unsatisfied,Below-average experience. Expectations were higher.,07-05-2023,30,46
18075,4,Satisfied,Good overall experience. The product matches the description.,05-02-2021,5,18
17676,2,Unsatisfied,Below-average experience. Expectations were higher.,20-07-2023,25,49
8660,2,Unsatisfied,Below-average experience. Expectations were higher.,03-07-2023,15,47
9573,5,Vera satisfied,Exceptional service. Satisfied with the product.,09-12-2021,47,16
7046,3,Ok,"Ok, not terrible.",28-10-2024,15,17
922,3,Ok,"Ok, not terrible.",14-07-2021,37,37
1960,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,20-06-2020,5,15
18828,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,19-12-2023,22,47
15460,4,Satisfied,Good overall experience. The product matches the description.,20-03-2021,18,2
4543,3,Ok,"Ok, not terrible.",22-12-2023,50,36
5248,2,Unsatisfied,Below-average experience. Expectations were higher.,26-07-2024,28,3
59,5,Vera satisfied,Exceptional service. Satisfied with the product.,15-12-2024,5,36
9812,5,Vera satisfied,Exceptional service. Satisfied with the product.,21-10-2024,48,14
685,4,Satisfied,Good overall experience. The product matches the description.,12-12-2020,26,25
3468,4,Satisfied,Good overall experience. The product matches the description.,08-09-2020,21,36
537,4,Satisfied,Good overall experience. The product matches the description.,24-05-2023,49,9
4090,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,23-07-2020,47,2
15273,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,27-06-2021,39,1
6161,3,Ok,"Ok, not terrible.",07-09-2020,15,11
13395,3,Ok,"Ok, not terrible.",30-04-2021,16,45
17624,5,Vera satisfied,Exceptional service. Satisfied with the product.,03-08-2020,5,11
11240,4,Satisfied,Good overall experience. The product matches the description.,06-08-2024,2,42
9561,4,Satisfied,Good overall experience. The product matches the description.,27-11-2022,41,34
19580,3,Ok,"Ok, not terrible.",03-12-2023,11,19
638,2,Unsatisfied,Below-average experience. Expectations were higher.,07-01-2024,43,8
7501,5,Vera satisfied,Exceptional service. Satisfied with the product.,20-02-2025,47,24
12747,2,Unsatisfied,Below-average experience. Expectations were higher.,10-05-2024,40,43
4285,3,Ok,"Ok, not terrible.",23-10-2022,6,17
842,2,Unsatisfied,Below-average experience. Expectations were higher.,28-03-2021,19,5
13734,2,Unsatisfied,Below-average experience. Expectations were higher.,13-10-2022,10,13
16607,3,Ok,"Ok, not terrible.",07-07-2023,16,11
14685,5,Vera satisfied,Exceptional service. Satisfied with the product.,30-10-2022,47,16
923,3,Ok,"Ok, not terrible.",25-11-2020,16,23
15359,4,Satisfied,Good overall experience. The product matches the description.,11-03-2023,18,49
9300,3,Ok,"Ok, not terrible.",30-01-2025,43,50
5672,3,Ok,"Ok, not terrible.",18-01-2021,45,35
13059,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,19-10-2023,41,27
2262,3,Ok,"Ok, not terrible.",09-10-2022,37,8
19955,3,Ok,"Ok, not terrible.",09-04-2024,28,21
10140,3,Ok,"Ok, not terrible.",26-08-2021,7,44
19196,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,13-12-2020,36,37
10899,2,Unsatisfied,Below-average experience. Expectations were higher.,14-03-2024,7,38
5699,4,Satisfied,Good overall experience. The product matches the description.,06-08-2022,11,10
18403,2,Unsatisfied,Below-average experience. Expectations were higher.,18-05-2021,3,18
19485,3,Ok,"Ok, not terrible.",21-11-2021,41,40
13663,4,Satisfied,Good overall experience. The product matches the description.,28-09-2023,2,40
3249,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,30-08-2023,8,19
1755,5,Vera satisfied,Exceptional service. Satisfied with the product.,16-10-2023,35,2
1444,5,Vera satisfied,Exceptional service. Satisfied with the product.,09-07-2021,15,36
12247,4,Satisfied,Good overall experience. The product matches the description.,04-07-2023,46,1
17786,3,Ok,"Ok, not terrible.",16-01-2021,41,4
15295,3,Ok,"Ok, not terrible.",07-02-2021,36,21
14379,3,Ok,"Ok, not terrible.",30-03-2025,7,39
1535,2,Unsatisfied,Below-average experience. Expectations were higher.,27-09-2022,8,1
297,2,Unsatisfied,Below-average experience. Expectations were higher.,10-08-2020,5,12
6367,4,Satisfied,Good overall experience. The product matches the description.,07-01-2025,34,8
19778,5,Vera satisfied,Exceptional service. Satisfied with the product.,23-08-2023,25,9
7956,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,22-12-2023,49,33
5467,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,02-05-2023,32,42
12726,5,Vera satisfied,Exceptional service. Satisfied with the product.,03-01-2025,1,30
4029,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,20-11-2022,6,48
12159,5,Vera satisfied,Exceptional service. Satisfied with the product.,17-02-2022,15,31
5180,3,Ok,"Ok, not terrible.",14-02-2022,9,27
12199,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,19-08-2024,12,32
17247,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,18-02-2025,8,39
2083,3,Ok,"Ok, not terrible.",16-12-2023,42,43
6252,2,Unsatisfied,Below-average experience. Expectations were higher.,22-05-2020,26,33
10949,5,Vera satisfied,Exceptional service. Satisfied with the product.,30-09-2023,32,38
10342,5,Vera satisfied,Exceptional service. Satisfied with the product.,02-07-2024,24,27
1964,3,Ok,"Ok, not terrible.",31-10-2022,24,24
19548,4,Satisfied,Good overall experience. The product matches the description.,16-09-2022,29,50
11663,3,Ok,"Ok, not terrible.",18-06-2021,23,4
2077,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,24-10-2020,1,7
7893,3,Ok,"Ok, not terrible.",26-12-2023,34,35
10686,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,01-02-2025,48,42
10143,5,Vera satisfied,Exceptional service. Satisfied with the product.,30-09-2020,23,38
17029,3,Ok,"Ok, not terrible.",09-04-2021,6,13
8851,3,Ok,"Ok, not terrible.",31-12-2020,27,4
13073,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,31-03-2025,7,39
9100,2,Unsatisfied,Below-average experience. Expectations were higher.,09-08-2020,6,16
16174,3,Ok,"Ok, not terrible.",30-11-2024,6,9
7359,4,Satisfied,Good overall experience. The product matches the description.,08-02-2024,31,6
14742,4,Satisfied,Good overall experience. The product matches the description.,06-10-2023,24,29
4674,4,Satisfied,Good overall experience. The product matches the description.,04-11-2023,48,45
15310,5,Vera satisfied,Exceptional service. Satisfied with the product.,22-11-2023,1,49
14788,3,Ok,"Ok, not terrible.",18-01-2021,39,14
3924,3,Ok,"Ok, not terrible.",20-12-2023,26,13
15328,5,Vera satisfied,Exceptional service. Satisfied with the product.,04-04-2023,7,37
15995,5,Vera satisfied,Exceptional service. Satisfied with the product.,02-02-2025,29,31
12728,2,Unsatisfied,Below-average experience. Expectations were higher.,25-05-2020,49,18
2149,5,Vera satisfied,Exceptional service. Satisfied with the product.,28-03-2024,16,17
8009,4,Satisfied,Good overall experience. The product matches the description.,22-07-2023,19,49
5368,3,Ok,"Ok, not terrible.",07-04-2020,36,47
14916,4,Satisfied,Good overall experience. The product matches the description.,04-03-2022,15,31
3851,4,Satisfied,Good overall experience. The product matches the description.,02-11-2024,16,47
6212,4,Satisfied,Good overall experience. The product matches the description.,29-06-2022,5,7
17295,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,02-02-2021,42,41
19683,5,Vera satisfied,Exceptional service. Satisfied with the product.,23-11-2020,38,2
15794,5,Vera satisfied,Exceptional service. Satisfied with the product.,17-01-2022,7,14
8335,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,01-01-2023,3,43
17332,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,01-05-2023,36,33
4938,4,Satisfied,Good overall experience. The product matches the description.,24-04-2022,17,5
13202,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,01-03-2021,29,36
12336,3,Ok,"Ok, not terrible.",21-06-2020,31,37
3934,4,Satisfied,Good overall experience. The product matches the description.,23-06-2021,45,5
10380,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,16-09-2024,3,47
14810,5,Vera satisfied,Exceptional service. Satisfied with the product.,13-08-2021,12,42
11633,5,Vera satisfied,Exceptional service. Satisfied with the product.,06-11-2021,44,46
367,5,Vera satisfied,Exceptional service. Satisfied with the product.,25-01-2021,26,27
18187,5,Vera satisfied,Exceptional service. Satisfied with the product.,01-11-2020,35,11
10691,5,Vera satisfied,Exceptional service. Satisfied with the product.,24-08-2022,44,7
5538,2,Unsatisfied,Below-average experience. Expectations were higher.,03-12-2021,49,49
3066,5,Vera satisfied,Exceptional service. Satisfied with the product.,09-08-2021,25,13
19378,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,14-12-2020,2,22
6405,4,Satisfied,Good overall experience. The product matches the description.,18-12-2021,20,16
8077,2,Unsatisfied,Below-average experience. Expectations were higher.,14-12-2023,50,10
17136,4,Satisfied,Good overall experience. The product matches the description.,20-09-2023,45,33
12034,2,Unsatisfied,Below-average experience. Expectations were higher.,23-03-2023,39,38
4412,5,Vera satisfied,Exceptional service. Satisfied with the product.,23-06-2024,32,49
16040,2,Unsatisfied,Below-average experience. Expectations were higher.,21-11-2024,46,25
8852,3,Ok,"Ok, not terrible.",30-10-2020,44,38
161,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,15-02-2023,27,41
5692,2,Unsatisfied,Below-average experience. Expectations were higher.,30-04-2021,9,25
18401,3,Ok,"Ok, not terrible.",07-12-2022,38,21
2881,5,Vera satisfied,Exceptional service. Satisfied with the product.,20-02-2023,39,3
8715,4,Satisfied,Good overall experience. The product matches the description.,08-08-2024,40,41
11933,5,Vera satisfied,Exceptional service. Satisfied with the product.,29-01-2024,6,8
7810,4,Satisfied,Good overall experience. The product matches the description.,20-03-2021,22,31
14716,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,12-02-2024,18,21
14118,4,Satisfied,Good overall experience. The product matches the description.,14-10-2024,5,45
7974,2,Unsatisfied,Below-average experience. Expectations were higher.,20-07-2020,47,47
13551,5,Vera satisfied,Exceptional service. Satisfied with the product.,11-05-2023,34,46
380,5,Vera satisfied,Exceptional service. Satisfied with the product.,08-07-2023,16,11
8138,3,Ok,"Ok, not terrible.",22-05-2024,14,1
2037,5,Vera satisfied,Exceptional service. Satisfied with the product.,06-11-2023,17,32
13892,4,Satisfied,Good overall experience. The product matches the description.,15-05-2021,27,37
6599,2,Unsatisfied,Below-average experience. Expectations were higher.,31-01-2023,16,20
1549,3,Ok,"Ok, not terrible.",26-12-2024,42,8
5563,4,Satisfied,Good overall experience. The product matches the description.,09-05-2024,34,21
9057,4,Satisfied,Good overall experience. The product matches the description.,06-11-2022,3,28
16854,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,13-06-2022,14,45
3143,2,Unsatisfied,Below-average experience. Expectations were higher.,19-11-2022,21,32
9668,3,Ok,"Ok, not terrible.",03-04-2020,17,49
19951,2,Unsatisfied,Below-average experience. Expectations were higher.,10-06-2022,11,3
8501,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,23-10-2023,10,35
7248,2,Unsatisfied,Below-average experience. Expectations were higher.,01-07-2020,16,46
11112,4,Satisfied,Good overall experience. The product matches the description.,02-04-2021,42,4
17355,5,Vera satisfied,Exceptional service. Satisfied with the product.,23-06-2022,25,33
12017,3,Ok,"Ok, not terrible.",14-11-2024,31,4
6901,4,Satisfied,Good overall experience. The product matches the description.,14-11-2022,28,27
13713,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,29-08-2023,1,50
9151,4,Satisfied,Good overall experience. The product matches the description.,27-07-2022,4,44
13482,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,29-03-2024,8,23
6707,5,Vera satisfied,Exceptional service. Satisfied with the product.,27-07-2022,16,34
6562,5,Vera satisfied,Exceptional service. Satisfied with the product.,09-06-2021,34,46
1200,5,Vera satisfied,Exceptional service. Satisfied with the product.,30-03-2021,47,4
8017,4,Satisfied,Good overall experience. The product matches the description.,15-04-2022,44,35
1194,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,15-09-2023,21,31
11194,4,Satisfied,Good overall experience. The product matches the description.,07-11-2021,9,16
3285,3,Ok,"Ok, not terrible.",12-06-2022,2,22
10989,5,Vera satisfied,Exceptional service. Satisfied with the product.,20-06-2020,21,22
4914,2,Unsatisfied,Below-average experience. Expectations were higher.,27-08-2024,45,11
16478,3,Ok,"Ok, not terrible.",16-07-2023,23,33
7559,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,15-08-2020,27,9
16917,2,Unsatisfied,Below-average experience. Expectations were higher.,05-11-2022,49,36
17038,5,Vera satisfied,Exceptional service. Satisfied with the product.,13-07-2022,26,47
222,5,Vera satisfied,Exceptional service. Satisfied with the product.,29-06-2024,25,31
19834,4,Satisfied,Good overall experience. The product matches the description.,25-07-2021,29,17
10676,4,Satisfied,Good overall experience. The product matches the description.,25-12-2020,20,8
12274,3,Ok,"Ok, not terrible.",14-11-2020,12,22
9253,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,10-05-2024,13,4
6839,5,Vera satisfied,Exceptional service. Satisfied with the product.,16-03-2024,6,27
2383,2,Unsatisfied,Below-average experience. Expectations were higher.,02-11-2020,36,31
13255,3,Ok,"Ok, not terrible.",29-09-2020,33,19
2614,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,31-08-2022,21,15
19834,3,Ok,"Ok, not terrible.",24-01-2022,28,22
300,3,Ok,"Ok, not terrible.",07-06-2020,27,19
5246,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,26-08-2023,19,11
9708,5,Vera satisfied,Exceptional service. Satisfied with the product.,18-06-2021,23,2
16667,5,Vera satisfied,Exceptional service. Satisfied with the product.,22-05-2023,43,5
13561,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,10-11-2021,40,4
12224,5,Vera satisfied,Exceptional service. Satisfied with the product.,15-08-2020,7,30
4476,3,Ok,"Ok, not terrible.",11-11-2023,26,33
17799,4,Satisfied,Good overall experience. The product matches the description.,05-10-2023,32,20
5143,2,Unsatisfied,Below-average experience. Expectations were higher.,31-07-2024,24,32
17497,1,Very unsatisfied,Extremely disappointing experience. The product didn't match the description.,26-06-2022,27,7
1960,3,Ok,"Ok, not terrible.",26-06-2024,14,13
573,5,Vera satisfied,Exceptional service. Satisfied with the product.,13-04-2020,41,16
13716,5,Vera satisfied,Exceptional service. Satisfied with the product.,02-06-2024,44,25
11504,2,Unsatisfied,Below-average experience. Expectations were higher.,17-04-2023,1,36
