orderId,productId,quantity
4540,17479,1
4541,924,10
4542,9805,1
4543,18520,5
4544,18625,4
4545,9774,10
4546,843,1
4547,5898,9
4548,5011,8
4549,12838,5
4550,8866,5
4551,4044,7
4552,19035,4
4553,7213,3
4554,11875,10
4555,12,2
4556,14566,10
4557,17148,9
4558,12344,6
4559,14403,3
4560,6189,9
4561,13778,9
4562,590,9
4563,14739,4
4564,18272,3
4565,16022,2
4566,17166,6
4567,3171,6
4568,14574,9
4569,17165,2
4570,1001,6
4571,13766,10
4572,4212,8
4573,14625,6
4574,6549,3
4575,14221,5
4576,9733,10
4577,8432,8
4578,6838,2
4579,3952,3
4580,1026,2
4581,12085,8
4582,3769,4
4583,4064,8
4584,1704,8
4585,14342,6
4586,4892,1
4587,2342,5
4588,9731,1
4589,16471,9
4590,2943,6
4591,8021,9
4592,8055,3
4593,3635,8
4594,16619,1
4595,15152,8
4596,15707,1
4597,2271,7
4598,15562,7
4599,6846,1
4600,17666,4
4601,16889,3
4602,18583,1
4603,11165,5
4604,139,1
4605,4802,1
4606,14069,6
4607,14403,9
4608,15699,9
4609,13932,7
4610,6951,2
4611,15241,3
4612,296,1
4613,370,8
4614,11153,10
4615,12012,4
4616,3800,10
4617,9066,4
4618,12188,5
4619,14743,8
4620,13097,3
4621,6785,7
4622,13953,2
4623,18687,7
4624,15466,7
4625,16762,9
4626,12952,7
4627,5954,4
4628,4907,2
4629,18301,1
4630,13651,1
4631,17311,9
4632,13050,9
4633,6904,6
4634,13470,1
4635,15701,1
4636,19151,8
4637,17822,2
4638,11611,2
4639,1342,8
4640,1504,6
4641,10325,5
4642,14188,8
4643,958,3
4644,14644,5
4645,3722,4
4646,15669,9
4647,19828,8
4648,19670,7
4649,15819,3
4650,9316,1
4651,10975,10
4652,12215,9
4653,18875,8
4654,19222,10
4655,18209,4
4656,9194,2
4657,8163,8
4658,5740,6
4659,1945,5
4660,10304,8
4661,9185,5
4662,15544,1
4663,17525,4
4664,12332,1
4665,11552,2
4666,16256,8
4667,11488,6
4668,15982,5
4669,12475,8
4670,5459,1
4671,6900,1
4672,17116,9
4673,11123,2
4674,16842,5
4675,10222,7
4676,8971,10
4677,4511,1
4678,3913,2
4679,19564,3
4680,6839,3
4681,4229,5
4682,143,8
4683,7990,1
4684,424,1
4685,15679,1
4686,7856,10
4687,15762,2
4688,14865,4
4689,17909,5
4690,3817,7
4691,8746,3
4692,9217,1
4693,1767,4
4694,8413,6
4695,4766,10
4696,16291,4
4697,13332,1
4698,15866,3
4699,18071,8
4700,843,4
4701,11729,4
4702,19844,7
4703,4226,2
4704,8922,1
4705,2565,6
4706,16351,10
4707,14481,1
4708,6531,7
4709,17568,4
4710,18255,7
4711,3446,6
4712,13973,3
4713,9304,2
4714,14854,2
4715,6889,2
4716,9176,6
4717,5486,4
4718,17572,6
4719,6349,10
4720,498,4
4721,13240,6
4722,15988,1
4723,12427,6
4724,16784,5
4725,6166,8
4726,12767,9
4727,17179,10
4728,13374,9
4729,6777,6
4730,4936,9
4731,4343,8
4732,1609,10
4733,12403,4
4734,15951,9
4735,3343,6
4736,16019,8
4737,11725,10
4738,7315,9
4739,4395,10
4740,16630,7
4741,14344,3
4742,5930,5
4743,2572,9
4744,11183,6
4745,13416,8
4746,19318,3
4747,5541,10
4748,5733,5
4749,4712,4
4750,3637,4
4751,13266,3
4752,16459,8
4753,929,7
4754,15851,1
4755,7710,2
4756,10380,5
4757,12200,8
4758,14388,1
4759,1637,5
4760,18099,8
4761,3766,8
4762,383,6
4763,13240,4
4764,7796,7
4765,10732,9
4766,9950,9
4767,15084,5
4768,2808,3
4769,278,9
4770,17728,3
4771,12708,3
4772,9087,2
4773,9415,10
4774,15172,4
4775,18111,2
4776,4642,10
4777,10421,4
4778,1378,2
4779,19048,10
4780,4641,9
4781,15301,9
4782,10010,3
4783,5380,10
4784,9937,9
4785,33,8
4786,16191,10
4787,19676,1
4788,166,7
4789,9394,5
4790,13164,4
4791,15221,3
4792,15240,9
4793,18457,4
4794,10955,7
4795,10536,3
4796,11871,2
4797,11279,4
4798,19147,1
4799,882,1
4800,1195,10
4801,3727,6
4802,19159,6
4803,11081,10
4804,1877,2
4805,5494,6
4806,16748,6
4807,2548,9
4808,4990,8
4809,4152,3
4810,12777,5
4811,5251,6
4812,16439,3
4813,11676,8
4814,10134,5
4815,18660,8
4816,13659,3
4817,13186,9
4818,8896,8
4819,11104,3
4820,12913,2
4821,5615,8
4822,1732,3
4823,12307,10
4824,1993,8
4825,1584,3
4826,16102,8
4827,18301,1
4828,1706,4
4829,942,3
4830,2255,8
4831,4142,7
4832,15842,7
4833,4442,2
4834,9702,8
4835,8751,9
4836,1292,1
4837,10197,7
4838,2988,3
4839,7502,8
4840,17850,4
4841,6402,10
4842,10226,3
4843,8150,9
4844,5295,6
4845,7842,5
4846,10796,6
4847,11883,2
4848,5760,9
4849,2423,9
4850,9554,6
4851,15800,10
4852,5716,6
4853,3902,5
4854,13362,8
4855,6376,5
4856,7455,6
4857,5126,1
4858,17193,5
4859,10809,2
4860,1626,9
4861,18477,5
4862,16363,8
4863,8925,4
4864,12785,2
4865,14712,10
4866,17087,1
4867,17038,5
4868,280,8
4869,19840,9
4870,2286,6
4871,6879,10
4872,19642,7
4873,9302,9
4874,14387,9
4875,1677,5
4876,14141,8
4877,1137,2
4878,19931,2
4879,14523,10
4880,10160,4
4881,14887,9
4882,6995,7
4883,15916,3
4884,3330,7
4885,15940,10
4886,3361,9
4887,7240,4
4888,8917,6
4889,36,2
4890,11027,7
4891,8233,6
4892,15661,8
4893,7631,8
4894,19816,9
4895,5445,10
4896,5494,8
4897,12572,10
4898,6785,4
4899,12414,1
4900,3426,2
4901,345,9
4902,6544,4
4903,13687,8
4904,10328,8
4905,7223,6
4906,10532,6
4907,13814,6
4908,11870,6
4909,358,6
4910,5501,8
4911,485,8
4912,11942,1
4913,14601,8
4914,7497,5
4915,10300,7
4916,10736,8
4917,5230,4
4918,8754,4
4919,10468,5
4920,5898,1
4921,5007,7
4922,2480,8
4923,17280,2
4924,7469,10
4925,6778,10
4926,12851,8
4927,14821,6
4928,7181,9
4929,12212,3
4930,15258,1
4931,19960,4
4932,9738,5
4933,6632,6
4934,10377,10
4935,2601,1
4936,16192,1
4937,7487,9
4938,19206,9
4939,6400,5
4940,8539,6
4941,16818,7
4942,5099,9
4943,18232,3
4944,19367,9
4945,2559,4
4946,19332,7
4947,7527,8
4948,2360,3
4949,17556,2
4950,3546,1
4951,10203,5
4952,12708,2
4953,11284,6
4954,9733,6
4955,3504,5
4956,4178,2
4957,12007,6
4958,12997,8
4959,11747,3
4960,6643,2
4961,13244,7
4962,13768,2
4963,10119,4
4964,16827,6
4965,11302,6
4966,11001,7
4967,887,3
4968,18784,5
4969,16573,1
4970,9011,8
4971,928,4
4972,3763,4
4973,8667,3
4974,8505,9
4975,15626,8
4976,5253,10
4977,3835,7
4978,6171,9
4979,10710,9
4980,16307,2
4981,4878,1
4982,19275,7
4983,18131,9
4984,8653,1
4985,2567,4
4986,16564,4
4987,10290,2
4988,9823,9
4989,8260,6
4990,1262,9
4991,17113,3
4992,255,10
4993,16931,7
4994,12775,3
4995,1565,1
4996,256,8
4997,17582,4
4998,11086,9
4999,16625,8
5000,3138,3
5001,11858,9
5002,3896,9
5003,6862,1
5004,19048,7
5005,19119,5
5006,18885,5
5007,13194,9
5008,7108,7
5009,712,1
5010,269,7
5011,13336,7
5012,2884,7
5013,11921,3
5014,16390,1
5015,7553,9
5016,4824,8
5017,7875,8
5018,3654,5
5019,97,7
5020,4116,4
5021,19427,3
5022,17475,9
5023,13618,6
5024,2050,7
5025,12215,8
5026,18331,9
5027,2019,10
5028,14782,4
5029,13567,2
5030,1042,5
5031,3890,3
5032,133,1
5033,5286,7
5034,10873,10
5035,960,6
5036,13154,5
5037,13181,1
5038,13678,7
5039,1114,1
5040,6245,4
5041,3886,2
5042,8268,6
5043,15390,9
5044,12846,8
5045,6465,6
5046,6278,3
5047,8541,8
5048,15156,9
5049,6437,1
5050,12278,2
5051,1069,2
5052,19491,2
5053,209,10
5054,7692,10
5055,8737,8
5056,18180,3
5057,12686,1
5058,15904,1
5059,2086,10
5060,2355,2
5061,4385,4
5062,11077,10
5063,16177,8
5064,9020,3
5065,7927,5
5066,1107,10
5067,15223,2
5068,10188,8
5069,13341,5
5070,13015,1
5071,8848,2
5072,19671,3
5073,5941,10
5074,17009,4
5075,7607,10
5076,781,4
5077,15753,9
5078,19228,10
5079,6083,6
5080,4406,5
5081,8228,4
5082,11929,7
5083,79,6
5084,19328,6
5085,173,2
5086,4263,5
5087,6397,8
5088,5128,6
5089,15718,7
5090,19714,2
5091,7701,5
5092,9109,5
5093,1158,1
5094,5034,5
5095,12909,8
5096,16549,9
5097,8906,3
5098,17822,8
5099,14705,5
5100,7595,6
5101,3996,9
5102,12780,5
5103,13322,6
5104,12197,5
5105,7052,5
5106,15817,8
5107,578,4
5108,13386,6
5109,9559,2
5110,10196,9
5111,15320,1
5112,11818,5
5113,18477,4
5114,12068,4
5115,14956,10
5116,8671,1
5117,11842,10
5118,6713,7
5119,9181,1
5120,11734,9
5121,13994,8
5122,17257,9
5123,9365,6
5124,9464,1
5125,6419,4
5126,13276,6
5127,6176,9
5128,9088,1
5129,7005,6
5130,16160,1
5131,19417,5
5132,14115,5
5133,11475,5
5134,3309,10
5135,16650,3
5136,15572,7
5137,5276,1
5138,9868,10
5139,2738,10
5140,13369,5
5141,3169,7
5142,5010,7
5143,3470,1
5144,6903,4
5145,19032,4
5146,19636,8
5147,10604,9
5148,739,1
5149,12001,3
5150,846,2
5151,13969,6
5152,16416,5
5153,2994,3
5154,2786,4
5155,15440,8
5156,11119,6
5157,9086,1
5158,6244,1
5159,5068,6
5160,11292,2
5161,4014,4
5162,9468,1
5163,14749,7
5164,1436,3
5165,2896,6
5166,1413,6
5167,7723,5
5168,10910,5
5169,3781,1
5170,14996,6
5171,13039,1
5172,7367,4
5173,11162,4
5174,19012,2
5175,8828,10
5176,13518,7
5177,16770,9
5178,15493,4
5179,17768,4
5180,17112,6
5181,1748,4
5182,17301,9
5183,18969,2
5184,11899,2
5185,5032,7
5186,1365,6
5187,1692,5
5188,5958,9
5189,6396,6
5190,19686,4
5191,13741,2
5192,16663,8
5193,2163,1
5194,8216,8
5195,16096,4
5196,18038,2
5197,6137,7
5198,19585,7
5199,16795,4
5200,10009,3
5201,19357,1
5202,17795,1
5203,7456,5
5204,296,10
5205,12960,2
5206,18281,8
5207,19306,6
5208,7136,1
5209,7420,7
5210,97,5
5211,13994,6
5212,17911,2
5213,7847,8
5214,18917,8
5215,2619,8
5216,9494,4
5217,10185,2
5218,1688,1
5219,14405,2
5220,8556,4
5221,7696,6
5222,1810,1
5223,19812,8
5224,3011,5
5225,14236,10
5226,2423,4
5227,1610,8
5228,5728,2
5229,2440,5
5230,1840,4
5231,14482,8
5232,12719,3
5233,17802,2
5234,3291,7
5235,9250,1
5236,6413,2
5237,10214,7
5238,8443,5
5239,17634,1
5240,18633,8
5241,897,1
5242,18852,5
5243,19945,9
5244,248,2
5245,6948,6
5246,4884,4
5247,15563,3
5248,16679,4
5249,6979,8
5250,10913,3
5251,19271,2
5252,14821,7
5253,10960,1
5254,14663,2
5255,19705,6
5256,9939,7
5257,18995,6
5258,9467,3
5259,19197,8
5260,4413,1
5261,10903,8
5262,17961,2
5263,5293,8
5264,18915,5
5265,4843,8
5266,8864,2
5267,1628,6
5268,18906,6
5269,3848,9
5270,4343,7
5271,13765,7
5272,14727,3
5273,10613,6
5274,17194,3
5275,13716,5
5276,9463,9
5277,14943,1
5278,15336,9
5279,17486,5
5280,3293,5
5281,19156,9
5282,8670,5
5283,7458,2
5284,6132,4
5285,6116,2
5286,14182,9
5287,1719,7
5288,13486,9
5289,6183,4
5290,18617,1
5291,14986,2
5292,16768,9
5293,8219,1
5294,17063,4
5295,1479,3
5296,5976,9
5297,482,6
5298,18456,1
5299,18170,1
5300,10657,3
5301,18460,3
5302,14439,1
5303,17661,6
5304,7070,4
5305,8562,7
5306,10792,7
5307,16983,7
5308,17830,4
5309,3974,10
5310,17539,7
5311,16988,4
5312,9682,2
5313,8672,2
5314,11016,2
5315,11573,5
5316,3305,10
5317,13029,7
5318,12214,1
5319,6383,10
5320,4302,2
5321,4437,2
5322,2627,8
5323,6011,6
5324,2736,3
5325,15557,6
5326,4728,10
5327,1444,3
5328,8650,1
5329,10139,4
5330,11012,1
5331,17681,8
5332,5522,1
5333,19610,3
5334,16339,5
5335,5886,1
5336,7596,1
5337,3134,7
5338,15932,7
5339,9737,9
5340,11954,10
5341,16003,3
5342,6609,8
5343,995,6
5344,14586,1
5345,7095,2
5346,5177,7
5347,8020,3
5348,2577,7
5349,4756,2
5350,18864,7
5351,8923,7
5352,15029,8
5353,2069,9
5354,5782,5
5355,14564,10
5356,193,1
5357,12122,8
5358,12570,7
5359,8759,8
5360,15860,2
5361,6832,3
5362,18440,9
5363,2716,7
5364,958,9
5365,2083,1
5366,6323,8
5367,16013,4
5368,19485,8
5369,16588,9
5370,6379,9
5371,2684,3
5372,16482,5
5373,2891,10
5374,10008,4
5375,12223,6
5376,629,10
5377,4520,4
5378,7221,5
5379,9946,7
5380,13334,10
5381,16318,9
5382,17356,1
5383,16925,5
5384,4560,7
5385,4757,6
5386,10637,8
5387,16895,2
5388,11488,1
5389,4348,3
5390,14143,8
5391,18102,3
5392,10138,7
5393,3848,10
5394,2907,7
5395,8466,2
5396,9648,4
5397,5002,2
5398,1705,3
5399,11420,8
5400,6672,10
5401,2157,6
5402,10828,6
5403,1803,3
5404,19132,10
5405,9154,4
5406,17076,9
5407,8868,10
5408,5267,5
5409,10784,7
5410,6428,5
5411,7069,3
5412,18560,4
5413,15496,4
5414,10031,3
5415,7972,1
5416,374,7
5417,19921,8
5418,16854,4
5419,6609,7
5420,11751,2
5421,9780,7
5422,13668,3
5423,18152,1
5424,14955,9
5425,19183,9
5426,14823,9
5427,14051,4
5428,8233,8
5429,5718,3
5430,1540,2
5431,7697,9
5432,18395,7
5433,14653,5
5434,9597,7
5435,4168,10
5436,15781,3
5437,8685,9
5438,12892,4
5439,14990,7
5440,13366,1
5441,15531,5
5442,12477,2
5443,19551,3
5444,3142,9
5445,1474,1
5446,15220,4
5447,9139,2
5448,15680,8
5449,10342,2
5450,16255,10
5451,14484,3
5452,4837,7
5453,6903,3
5454,7151,6
5455,16,7
5456,16734,8
5457,12686,6
5458,14160,1
5459,16735,8
5460,11623,1
5461,9052,1
5462,19520,5
5463,14659,3
5464,15648,1
5465,16080,4
5466,3599,9
5467,2853,6
5468,19851,6
5469,3109,2
5470,4796,2
5471,18498,3
5472,17971,6
5473,9519,4
5474,10650,9
5475,19021,9
5476,4784,7
5477,3491,6
5478,2974,6
5479,3573,9
5480,18919,10
5481,1120,4
5482,14093,4
5483,15016,4
5484,7179,1
5485,9466,1
5486,18841,10
5487,6779,1
5488,508,4
5489,13260,6
5490,8108,8
5491,6485,10
5492,13618,5
5493,16468,6
5494,4566,9
5495,11155,2
5496,15364,5
5497,19565,7
5498,4793,6
5499,18044,10
5500,11921,4
5501,19936,5
5502,10788,1
5503,18585,5
5504,5726,3
5505,1964,1
5506,13698,7
5507,4185,1
5508,10837,5
5509,1433,6
5510,8515,6
5511,11633,4
5512,2261,4
5513,17293,4
5514,16772,6
5515,238,2
5516,16027,4
5517,5723,8
5518,11568,2
5519,12917,8
5520,17775,5
5521,11905,3
5522,8509,2
5523,11435,5
5524,16592,1
5525,18841,2
5526,14313,6
5527,10335,4
5528,19502,3
5529,1046,1
5530,14070,8
5531,5679,2
5532,17449,10
5533,7215,4
5534,19253,3
5535,13660,9
5536,1537,9
5537,16402,8
5538,2037,3
5539,2884,1
5540,3070,1
5541,11890,4
5542,5406,9
5543,3575,1
5544,12908,9
5545,3976,7
5546,1953,10
5547,3832,9
5548,10724,7
5549,946,6
5550,2062,6
5551,16620,8
5552,1037,4
5553,7944,7
5554,8986,4
5555,19542,9
5556,6590,8
5557,1593,3
5558,15754,9
5559,11275,2
5560,7525,7
5561,10213,3
5562,2255,2
5563,1504,8
5564,13628,10
5565,7785,6
5566,16266,1
5567,8923,4
5568,1322,9
5569,15941,7
5570,5299,3
5571,2045,3
5572,4510,1
5573,16153,1
5574,2312,5
5575,11821,4
5576,3740,6
5577,4347,5
5578,4123,8
5579,14259,3
5580,7818,3
5581,2335,3
5582,15278,1
5583,8301,6
5584,16706,10
5585,13009,1
5586,2919,1
5587,8184,5
5588,17643,5
5589,15859,6
5590,543,4
5591,15300,6
5592,12691,2
5593,8645,1
5594,5894,6
5595,10695,1
5596,19379,1
5597,5177,7
5598,8190,4
5599,16867,9
5600,5776,9
5601,8841,9
5602,17629,3
5603,2982,2
5604,12806,5
5605,17708,9
5606,15780,4
5607,2906,7
5608,16930,3
5609,13490,3
5610,7138,9
5611,10978,5
5612,8885,7
5613,474,9
5614,1510,9
5615,9407,4
5616,909,9
5617,18795,4
5618,15175,4
5619,10012,9
5620,8161,7
5621,13358,6
5622,14739,5
5623,328,4
5624,6909,7
5625,6166,4
5626,4281,5
5627,4134,6
5628,12879,3
5629,15608,7
5630,8536,8
5631,8999,7
5632,1925,1
5633,7624,1
5634,14202,1
5635,3342,7
5636,15432,3
5637,4948,1
5638,19022,10
5639,7318,6
5640,11319,2
5641,6559,7
5642,3240,2
5643,16307,2
5644,11693,6
5645,6445,3
5646,6218,8
5647,4885,1
5648,6351,6
5649,11247,10
5650,3526,6
5651,11686,5
5652,16876,2
5653,1224,9
5654,4155,10
5655,7508,2
5656,19175,8
5657,11162,6
5658,8063,6
5659,3606,6
5660,11193,5
5661,17675,4
5662,14281,4
5663,12628,5
5664,558,9
5665,13398,6
5666,7551,9
5667,2060,1
5668,3951,4
5669,7789,9
5670,8428,1
5671,19823,9
5672,1307,7
5673,11480,9
5674,8723,9
5675,13940,2
5676,16897,5
5677,13396,10
5678,18833,5
5679,12766,3
5680,2308,6
5681,9661,1
5682,3355,9
5683,1035,6
5684,370,6
5685,4649,1
5686,3372,10
5687,18771,7
5688,17042,10
5689,12016,4
5690,4474,9
5691,2480,5
5692,9701,5
5693,17406,1
5694,7313,9
5695,3276,8
5696,7978,2
5697,8560,4
5698,10846,8
5699,16429,5
5700,2395,2
5701,16960,7
5702,2785,10
5703,9288,2
5704,18616,7
5705,3363,2
5706,15282,7
5707,15374,8
5708,3613,6
5709,6887,7
5710,13947,8
5711,2015,5
5712,1280,2
5713,6233,1
5714,11593,4
5715,9637,5
5716,6398,10
5717,11830,1
5718,18672,9
5719,2267,6
5720,8738,4
5721,15424,2
5722,5848,3
5723,7058,10
5724,13268,8
5725,16306,8
5726,6338,4
5727,16216,4
5728,2015,8
5729,4784,9
5730,18239,2
5731,2271,9
5732,7047,2
5733,6679,4
5734,16046,1
5735,14125,10
5736,7045,7
5737,6724,7
5738,3875,8
5739,18671,6
5740,8285,4
5741,6496,10
5742,458,6
5743,7619,3
5744,16837,9
5745,2889,10
5746,12612,6
5747,1241,5
5748,679,3
5749,5491,8
5750,16277,2
5751,3622,3
5752,16306,1
5753,16397,5
5754,10441,4
5755,16072,3
5756,6865,2
5757,16411,4
5758,5685,10
5759,3151,1
5760,2329,3
5761,12992,4
5762,4992,2
5763,9360,5
5764,10355,6
5765,13133,3
5766,1063,6
5767,17655,4
5768,12354,3
5769,2112,7
5770,1213,3
5771,15339,3
5772,10382,1
5773,8024,7
5774,12255,1
5775,11959,8
5776,9486,7
5777,12463,2
5778,3791,3
5779,19090,7
5780,6086,2
5781,9533,9
5782,2109,8
5783,8716,8
5784,1118,4
5785,37,8
5786,8048,4
5787,7957,4
5788,15087,1
5789,13669,7
5790,5043,2
5791,10498,6
5792,19644,5
5793,17056,3
5794,7446,8
5795,7813,8
5796,9123,8
5797,13843,10
5798,1367,8
5799,5193,10
5800,3793,4
5801,7283,7
5802,8104,1
5803,6363,7
5804,18079,1
5805,14430,4
5806,7492,8
5807,3679,9
5808,9505,7
5809,5323,2
5810,478,6
5811,17100,7
5812,11858,4
5813,17650,4
5814,7844,8
5815,13277,4
5816,17613,3
5817,8041,8
5818,8921,8
5819,7727,10
5820,11583,3
5821,9035,7
5822,4802,6
5823,1476,1
5824,15480,7
5825,5862,9
5826,5871,5
5827,17472,4
5828,5373,1
5829,8352,4
5830,15351,3
5831,554,3
5832,19443,7
5833,14095,10
5834,19315,6
5835,896,3
5836,14209,8
5837,871,9
5838,4822,9
5839,6277,8
5840,3394,6
5841,8632,1
5842,16405,5
5843,8817,8
5844,12689,3
5845,11435,3
5846,6201,7
5847,8298,8
5848,13627,8
5849,19116,8
5850,5219,2
5851,865,1
5852,185,6
5853,10590,4
5854,17942,2
5855,6435,10
5856,16758,10
5857,8588,1
5858,7438,6
5859,2718,7
5860,18220,8
5861,3556,1
5862,6038,4
5863,586,5
5864,9213,7
5865,1953,3
5866,3142,9
5867,14541,4
5868,3246,6
5869,1374,9
5870,18543,5
5871,586,3
5872,8546,9
5873,15576,3
5874,1390,9
5875,3848,10
5876,17782,10
5877,2733,6
5878,8208,9
5879,13020,8
5880,13198,4
5881,8244,9
5882,17308,5
5883,4561,10
5884,8599,1
5885,10097,7
5886,8464,6
5887,6466,5
5888,19355,6
5889,16434,7
5890,8905,1
5891,17336,2
5892,5542,6
5893,2515,7
5894,18423,1
5895,17044,6
5896,2763,7
5897,15720,1
5898,834,2
5899,8918,8
5900,7242,9
5901,4868,4
5902,5809,5
5903,16398,2
5904,7816,1
5905,15887,9
5906,14728,1
5907,8365,10
5908,19025,5
5909,14274,8
5910,6233,10
5911,18636,1
5912,10761,8
5913,8845,9
5914,8508,9
5915,5012,8
5916,9141,7
5917,13039,8
5918,17345,6
5919,8837,7
5920,5607,5
5921,17482,10
5922,7730,10
5923,13807,9
5924,4735,2
5925,16304,1
5926,15166,1
5927,1333,3
5928,13075,2
5929,14156,3
5930,7298,4
5931,15051,3
5932,17490,5
5933,17430,7
5934,6752,7
5935,3825,10
5936,6266,6
5937,3894,10
5938,14301,5
5939,18686,2
5940,18671,5
5941,19180,10
5942,1581,9
5943,15148,3
5944,8833,7
5945,3367,9
5946,11613,1
5947,2141,9
5948,3205,5
5949,15129,1
5950,5704,3
5951,8051,8
5952,10652,1
5953,3784,10
5954,19236,2
5955,13842,4
5956,1850,9
5957,19287,4
5958,1944,6
5959,3432,3
5960,4033,6
5961,6409,9
5962,3476,8
5963,11704,2
5964,19194,5
5965,17704,6
5966,12347,7
5967,7848,10
5968,10435,1
5969,14286,2
5970,2257,7
5971,8402,4
5972,15571,2
5973,9833,7
5974,15211,6
5975,12693,8
5976,13070,10
5977,18362,1
5978,11371,1
5979,14354,8
5980,7433,3
5981,11239,4
5982,17147,7
5983,5364,8
5984,4307,2
5985,19118,3
5986,2414,4
5987,8135,7
5988,6233,9
5989,1456,9
5990,7558,2
5991,13177,5
5992,12775,1
5993,6403,10
5994,10859,5
5995,16643,4
5996,6974,7
5997,6905,4
5998,15180,6
5999,717,8
6000,12870,9
6001,17655,2
6002,13377,10
6003,17245,3
6004,2161,8
6005,2859,3
6006,1158,3
6007,4052,2
6008,10258,1
6009,525,8
6010,4391,6
6011,14396,9
6012,8549,2
6013,2583,10
6014,12853,6
6015,5102,10
6016,6168,3
6017,4575,4
6018,10305,9
6019,9257,8
6020,11901,2
6021,6209,3
6022,5359,6
6023,12248,7
6024,11419,9
6025,16237,7
6026,12160,3
6027,4687,2
6028,2903,6
6029,9596,8
6030,15582,2
6031,560,2
6032,13707,8
6033,6919,9
6034,17697,2
6035,13205,3
6036,7524,1
6037,19984,8
6038,17166,2
6039,6197,1
6040,461,5
6041,18710,10
6042,16120,5
6043,1541,5
6044,741,4
6045,10301,2
6046,15194,10
6047,11441,6
6048,6700,6
6049,12440,4
6050,5137,6
6051,9070,5
6052,13770,5
6053,1543,1
6054,6565,7
6055,2242,5
6056,6678,9
6057,8503,4
6058,1077,8
6059,16878,1
6060,18813,3
6061,7848,3
6062,9042,4
6063,13307,1
6064,18246,5
6065,16535,8
6066,17470,7
6067,6800,10
6068,19663,5
6069,19460,4
6070,11379,10
6071,13828,8
6072,8409,5
6073,8054,7
6074,1736,4
6075,9908,9
6076,6347,2
6077,13138,1
6078,2569,3
6079,10751,2
6080,10844,5
6081,10895,8
6082,18813,10
6083,8803,6
6084,13196,9
6085,16077,3
6086,19196,9
6087,13828,10
6088,10347,10
6089,9468,5
6090,15494,5
6091,19817,2
6092,4968,5
6093,3241,5
6094,7555,6
6095,2934,7
6096,15936,7
6097,9214,6
6098,10417,2
6099,6556,1
6100,8432,6
6101,16042,3
6102,5397,6
6103,3393,8
6104,9085,6
6105,5254,6
6106,12596,3
6107,18914,5
6108,3042,3
6109,2543,9
6110,17185,1
6111,4778,1
6112,16351,6
6113,9148,3
6114,14858,2
6115,19865,5
6116,17063,2
6117,19237,6
6118,5120,7
6119,14491,8
6120,17033,9
6121,4605,9
6122,391,6
6123,16431,6
6124,4219,1
6125,14997,9
6126,17777,4
6127,12415,10
6128,3686,8
6129,14735,4
6130,244,5
6131,6133,6
6132,13870,10
6133,2564,5
6134,15329,9
6135,17195,8
6136,7262,10
6137,11740,1
6138,10160,9
6139,13285,6
6140,7802,8
6141,6943,10
6142,17194,4
6143,3843,8
6144,8819,7
6145,12997,1
6146,6652,7
6147,11231,2
6148,10949,1
6149,5753,1
6150,3653,5
6151,12703,3
6152,11112,1
6153,10356,6
6154,87,5
6155,14617,1
6156,10425,5
6157,6552,6
6158,9569,8
6159,10020,6
6160,7392,1
6161,2075,1
6162,1713,8
6163,12989,6
6164,16236,6
6165,16666,2
6166,12467,8
6167,303,8
6168,17911,4
6169,10519,3
6170,11427,5
6171,18556,3
6172,9806,7
6173,25,5
6174,5333,3
6175,10665,1
6176,12599,9
6177,16030,7
6178,18108,1
6179,4324,5
6180,357,1
6181,6163,10
6182,4694,1
6183,6649,7
6184,12129,6
6185,18349,10
6186,1674,9
6187,6464,9
6188,3644,2
6189,15774,8
6190,3386,3
6191,8314,8
6192,8425,6
6193,8425,10
6194,8819,4
6195,1392,1
6196,6829,3
6197,14577,2
6198,11402,6
6199,10087,2
6200,7252,2
6201,9332,2
6202,7213,4
6203,4292,2
6204,3516,3
6205,18850,7
6206,15754,8
6207,15607,8
6208,5166,5
6209,7129,10
6210,19871,2
6211,7201,2
6212,7083,2
6213,3392,4
6214,7244,3
6215,4088,10
6216,5850,4
6217,19481,7
6218,11681,8
6219,14439,1
6220,9989,7
6221,1600,4
6222,12150,9
6223,4014,4
6224,2139,8
6225,4650,5
6226,6151,7
6227,1320,6
6228,1383,5
6229,10585,3
6230,13640,1
6231,17881,4
6232,15309,3
6233,16982,8
6234,7222,8
6235,3884,5
6236,12446,10
6237,8369,6
6238,3650,10
6239,18125,3
6240,15436,7
6241,1171,1
6242,4844,8
6243,8539,4
6244,8464,2
6245,14400,6
6246,19871,10
6247,18862,4
6248,13769,8
6249,13929,8
6250,18849,7
6251,14206,5
6252,7027,8
6253,13843,6
6254,13470,7
6255,18547,6
6256,11583,4
6257,17454,6
6258,12340,2
6259,14310,10
6260,16675,2
6261,1727,7
6262,3195,2
6263,4498,8
6264,17447,7
6265,11913,7
6266,15230,1
6267,8682,9
6268,13652,1
6269,3529,3
6270,17650,10
6271,2422,1
6272,11525,10
6273,17844,3
6274,17880,7
6275,1700,10
6276,7122,3
6277,14695,6
6278,7335,3
6279,3686,6
6280,8854,1
6281,15798,4
6282,10321,9
6283,15330,6
6284,1545,4
6285,11016,10
6286,10217,1
6287,15859,7
6288,1224,7
6289,8639,2
6290,7635,7
6291,3912,10
6292,17308,2
6293,8373,2
6294,18852,4
6295,6807,1
6296,2450,1
6297,40,5
6298,6874,8
